index,match_id,x,y,xG,minute,result,team,h_a,player,home_score,away_score,home_goal_scored,away_goal_scored,test_home_score,home_current_score,away_current_score
203,18210,0.6859999847412109,0.63,0.011097821407020092,4,MissedShots,Leicester,h,Daniel Amartey,0,0,0,0,,0,0
217,18210,0.879000015258789,0.3559999847412109,0.06380200386047363,8,SavedShot,Brentford,a,Bryan Mbeumo,0,0,0,0,,0,0
204,18210,0.7040000152587891,0.315,0.015052313916385174,12,SavedShot,Leicester,h,Youri Tielemans,0,0,0,0,,0,0
205,18210,0.895,0.539000015258789,0.04894941300153732,19,MissedShots,Leicester,h,James Maddison,0,0,0,0,,0,0
206,18210,0.71,0.5690000152587891,0.013236209750175476,30,MissedShots,Leicester,h,James Maddison,0,0,0,0,,0,0
207,18210,0.9540000152587891,0.5670000076293945,0.05584317445755005,32,Goal,Leicester,h,Timothy Castagne,0,0,1,0,,0,0
218,18210,0.9469999694824218,0.7019999694824218,0.049258433282375336,33,MissedShots,Brentford,a,Yoane Wissa,0,0,0,0,,1,0
208,18210,0.845,0.355,0.038089554756879807,38,SavedShot,Leicester,h,James Maddison,0,0,0,0,,0,0
209,18210,0.7269999694824218,0.44,0.02152114361524582,41,ShotOnPost,Leicester,h,Youri Tielemans,0,0,0,0,,0,0
210,18210,0.855,0.575,0.09133273363113403,41,BlockedShot,Leicester,h,James Maddison,0,0,0,0,,0,0
211,18210,0.740999984741211,0.53,0.026573622599244118,45,Goal,Leicester,h,Kiernan Dewsbury-Hall,0,0,1,0,,0,0
212,18210,0.7169999694824218,0.45099998474121095,0.025647444650530815,49,SavedShot,Leicester,h,Youri Tielemans,0,0,0,0,,1,0
219,18210,0.8519999694824218,0.36700000762939455,0.07301372289657593,53,MissedShots,Brentford,a,Bryan Mbeumo,0,0,0,0,,0,0
220,18210,0.9269999694824219,0.48200000762939454,0.44257423281669617,61,Goal,Brentford,a,Ivan Toney,0,0,0,1,,0,0
213,18210,0.9080000305175782,0.5990000152587891,0.01361841056495905,66,ShotOnPost,Leicester,h,Wesley Fofana,0,0,0,0,,0,1
221,18210,0.7709999847412109,0.725999984741211,0.015537380240857601,73,MissedShots,Brentford,a,Yoane Wissa,0,0,0,0,,0,0
222,18210,0.9319999694824219,0.5720000076293945,0.18568450212478638,76,MissedShots,Brentford,a,Ivan Toney,0,0,0,0,,0,0
223,18210,0.8469999694824218,0.6129999923706054,0.052352577447891235,84,BlockedShot,Brentford,a,Halil Dervisoglu,0,0,0,0,,0,0
224,18210,0.7230000305175781,0.6419999694824219,0.014539806172251701,85,BlockedShot,Brentford,a,Halil Dervisoglu,0,0,0,0,,0,0
225,18210,0.825999984741211,0.33599998474121096,0.034810300916433334,85,Goal,Brentford,a,Josh Dasilva,0,0,0,1,,0,0
214,18210,0.7769999694824219,0.6780000305175782,0.016957469284534454,90,BlockedShot,Leicester,h,James Maddison,0,0,0,0,,0,1
215,18210,0.785,0.47,0.024418029934167862,91,MissedShots,Leicester,h,Youri Tielemans,0,0,0,0,,0,0
216,18210,0.8209999847412109,0.45799999237060546,0.05335799604654312,93,BlockedShot,Leicester,h,James Maddison,0,0,0,0,,0,0
226,18211,0.9159999847412109,0.5690000152587891,0.07138654589653015,1,BlockedShot,West Ham,h,Michail Antonio,0,0,0,0,,0,0
227,18211,0.8880000305175781,0.4809999847412109,0.03910638019442558,2,BlockedShot,West Ham,h,Jarrod Bowen,0,0,0,0,,0,0
228,18211,0.909000015258789,0.5029999923706054,0.03939179331064224,2,MissedShots,West Ham,h,Michail Antonio,0,0,0,0,,0,0
232,18211,0.7659999847412109,0.3370000076293945,0.012449285946786404,8,BlockedShot,Manchester City,a,Kevin De Bruyne,0,0,0,0,,0,0
233,18211,0.840999984741211,0.3920000076293945,0.07036031782627106,13,MissedShots,Manchester City,a,Kevin De Bruyne,0,0,0,0,,0,0
234,18211,0.9359999847412109,0.5029999923706054,0.48408451676368713,20,MissedShots,Manchester City,a,Erling Haaland,0,0,0,0,,0,0
235,18211,0.885,0.5,0.7611688375473022,35,Goal,Manchester City,a,Erling Haaland,0,0,0,1,,0,0
236,18211,0.7280000305175781,0.4329999923706055,0.048432670533657074,38,BlockedShot,Manchester City,a,Ilkay Gündogan,0,0,0,0,,0,1
237,18211,0.7340000152587891,0.6179999923706054,0.02167217805981636,41,MissedShots,Manchester City,a,João Cancelo,0,0,0,0,,0,0
229,18211,0.8480000305175781,0.5070000076293946,0.06041955575346947,53,MissedShots,West Ham,h,Declan Rice,0,0,0,0,,0,0
230,18211,0.6809999847412109,0.395,0.012050602585077286,55,BlockedShot,West Ham,h,Manuel Lanzini,0,0,0,0,,0,0
238,18211,0.9459999847412109,0.6140000152587891,0.09435784816741943,61,MissedShots,Manchester City,a,Ilkay Gündogan,0,0,0,0,,0,0
231,18211,0.889000015258789,0.7230000305175781,0.023832671344280243,62,SavedShot,West Ham,h,Said Benrahma,0,0,0,0,,0,0
239,18211,0.8640000152587891,0.405,0.3280530571937561,64,Goal,Manchester City,a,Erling Haaland,0,0,0,1,,0,0
240,18211,0.9530000305175781,0.5520000076293945,0.5266084671020508,69,MissedShots,Manchester City,a,Erling Haaland,0,0,0,0,,0,1
241,18211,0.894000015258789,0.71,0.06644278019666672,75,BlockedShot,Manchester City,a,Erling Haaland,0,0,0,0,,0,0
242,18211,0.874000015258789,0.7140000152587891,0.06065651774406433,76,MissedShots,Manchester City,a,Jack Grealish,0,0,0,0,,0,0
243,18211,0.745999984741211,0.6809999847412109,0.018855145201086998,80,MissedShots,Manchester City,a,Rodri,0,0,0,0,,0,0
244,18211,0.8209999847412109,0.35200000762939454,0.08071304857730865,90,BlockedShot,Manchester City,a,Julián Álvarez,0,0,0,0,,0,0
245,18211,0.899000015258789,0.5840000152587891,0.013540280051529408,91,MissedShots,Manchester City,a,Nathan Aké,0,0,0,0,,0,0
246,18212,0.9540000152587891,0.5209999847412109,0.5585489273071289,1,MissedShots,Aston Villa,h,Diego Carlos,0,0,0,0,,0,0
259,18212,0.9359999847412109,0.700999984741211,0.053813204169273376,22,BlockedShot,Everton,a,Dwight McNeil,0,0,0,0,,0,0
260,18212,0.9230000305175782,0.5570000076293945,0.04208093136548996,23,BlockedShot,Everton,a,James Tarkowski,0,0,0,0,,0,0
247,18212,0.850999984741211,0.534000015258789,0.1710822731256485,30,Goal,Aston Villa,h,Danny Ings,0,0,1,0,,0,0
248,18212,0.7980000305175782,0.3240000152587891,0.01747581548988819,45,MissedShots,Aston Villa,h,John McGinn,0,0,0,0,,1,0
261,18212,0.91,0.4929999923706055,0.10888902097940445,46,BlockedShot,Everton,a,Mason Holgate,0,0,0,0,,0,0
262,18212,0.905,0.5129999923706055,0.12319328635931015,46,MissedShots,Everton,a,Tom Davies,0,0,0,0,,0,0
263,18212,0.8009999847412109,0.595999984741211,0.03082427754998207,49,BlockedShot,Everton,a,Mason Holgate,0,0,0,0,,0,0
264,18212,0.914000015258789,0.43,0.08907665312290192,49,MissedShots,Everton,a,Dwight McNeil,0,0,0,0,,0,0
265,18212,0.8180000305175781,0.61,0.04441220685839653,50,BlockedShot,Everton,a,Demarai Gray,0,0,0,0,,0,0
266,18212,0.8419999694824218,0.43900001525878907,0.05154905468225479,52,BlockedShot,Everton,a,Nathan Patterson,0,0,0,0,,0,0
267,18212,0.855999984741211,0.639000015258789,0.04442970082163811,52,SavedShot,Everton,a,Demarai Gray,0,0,0,0,,0,0
249,18212,0.7959999847412109,0.35700000762939454,0.03937161713838577,60,BlockedShot,Aston Villa,h,John McGinn,0,0,0,0,,0,0
250,18212,0.9290000152587891,0.545,0.0972839966416359,72,MissedShots,Aston Villa,h,Diego Carlos,0,0,0,0,,0,0
251,18212,0.895,0.6179999923706054,0.06579332798719406,72,BlockedShot,Aston Villa,h,Diego Carlos,0,0,0,0,,0,0
252,18212,0.860999984741211,0.5720000076293945,0.09215766191482544,73,BlockedShot,Aston Villa,h,Danny Ings,0,0,0,0,,0,0
253,18212,0.9009999847412109,0.5309999847412109,0.11855421215295792,73,BlockedShot,Aston Villa,h,Emiliano Buendía,0,0,0,0,,0,0
254,18212,0.9680000305175781,0.669000015258789,0.07799352705478668,78,BlockedShot,Aston Villa,h,Ollie Watkins,0,0,0,0,,0,0
255,18212,0.9730000305175781,0.5179999923706055,0.9676399230957031,85,Goal,Aston Villa,h,Emiliano Buendía,0,0,1,0,,0,0
256,18212,0.012999999523162841,0.534000015258789,0,86,OwnGoal,Aston Villa,h,Lucas Digne,0,0,0,1,,1,0
257,18212,0.9219999694824219,0.629000015258789,0.4283909201622009,88,SavedShot,Aston Villa,h,Ollie Watkins,0,0,0,0,,0,1
268,18212,0.7609999847412109,0.5020000076293946,0.01888010837137699,88,BlockedShot,Everton,a,Nathan Patterson,0,0,0,0,,0,0
258,18212,0.885,0.720999984741211,0.032672181725502014,89,MissedShots,Aston Villa,h,Lucas Digne,0,0,0,0,,0,0
269,18212,0.92,0.6980000305175781,0.041634414345026016,90,SavedShot,Everton,a,Anthony Gordon,0,0,0,0,,0,0
270,18212,0.9419999694824219,0.5159999847412109,0.5962281823158264,90,SavedShot,Everton,a,Salomón Rondón,0,0,0,0,,0,0
271,18212,0.9269999694824219,0.5420000076293945,0.08984585851430893,95,BlockedShot,Everton,a,Amadou Onana,0,0,0,0,,0,0
272,18212,0.7869999694824219,0.56,0.035696592181921005,96,BlockedShot,Everton,a,Anthony Gordon,0,0,0,0,,0,0
273,18212,0.895,0.69,0.04434172064065933,96,SavedShot,Everton,a,Anthony Gordon,0,0,0,0,,0,0
274,18213,0.8019999694824219,0.6780000305175782,0.018972201272845268,3,BlockedShot,Brighton,h,Leandro Trossard,0,0,0,0,,0,0
275,18213,0.955999984741211,0.7090000152587891,0.1017313003540039,19,SavedShot,Brighton,h,Leandro Trossard,0,0,0,0,,0,0
287,18213,0.8490000152587891,0.3129999923706055,0.04148489981889725,25,MissedShots,Newcastle United,a,Miguel Almirón,0,0,0,0,,0,0
288,18213,0.840999984741211,0.6940000152587891,0.037612784653902054,29,BlockedShot,Newcastle United,a,Joe Willock,0,0,0,0,,0,0
276,18213,0.9059999847412109,0.38,0.07627851516008377,32,BlockedShot,Brighton,h,Solly March,0,0,0,0,,0,0
277,18213,0.7180000305175781,0.5629999923706055,0.014622961170971394,36,SavedShot,Brighton,h,Moisés Caicedo,0,0,0,0,,0,0
278,18213,0.765,0.3770000076293945,0.018057577311992645,36,MissedShots,Brighton,h,Alexis Mac Allister,0,0,0,0,,0,0
289,18213,0.845999984741211,0.3120000076293945,0.042684104293584824,39,SavedShot,Newcastle United,a,Joe Willock,0,0,0,0,,0,0
279,18213,0.8619999694824219,0.4879999923706055,0.10871149599552155,41,SavedShot,Brighton,h,Adam Lallana,0,0,0,0,,0,0
280,18213,0.9280000305175782,0.5209999847412109,0.40169528126716614,48,SavedShot,Brighton,h,Adam Lallana,0,0,0,0,,0,0
281,18213,0.785,0.4829999923706055,0.03137173131108284,49,BlockedShot,Brighton,h,Solly March,0,0,0,0,,0,0
282,18213,0.759000015258789,0.24899999618530275,0.00958641991019249,58,MissedShots,Brighton,h,Alexis Mac Allister,0,0,0,0,,0,0
290,18213,0.9,0.5179999923706055,0.06217024847865105,65,MissedShots,Newcastle United,a,Dan Burn,0,0,0,0,,0,0
283,18213,0.9180000305175782,0.55,0.1401473432779312,66,BlockedShot,Brighton,h,Danny Welbeck,0,0,0,0,,0,0
284,18213,0.9130000305175782,0.46599998474121096,0.11043308675289154,72,SavedShot,Brighton,h,Solly March,0,0,0,0,,0,0
285,18213,0.8530000305175781,0.4809999847412109,0.054591208696365356,81,BlockedShot,Brighton,h,Joël Veltman,0,0,0,0,,0,0
286,18213,0.9519999694824218,0.5709999847412109,0.5221533179283142,84,MissedShots,Brighton,h,Pascal Groß,0,0,0,0,,0,0
291,18214,0.8819999694824219,0.4420000076293945,0.02671354077756405,1,BlockedShot,Manchester City,h,Nathan Aké,0,0,0,0,,0,0
292,18214,0.9080000305175782,0.45099998474121095,0.06321880221366882,3,MissedShots,Manchester City,h,Rodri,0,0,0,0,,0,0
293,18214,0.8980000305175782,0.6379999923706055,0.05682864785194397,5,BlockedShot,Manchester City,h,Nathan Aké,0,0,0,0,,0,0
294,18214,0.8640000152587891,0.325,0.031317226588726044,6,MissedShots,Manchester City,h,Riyad Mahrez,0,0,0,0,,0,0
295,18214,0.7519999694824219,0.6990000152587891,0.015574045479297638,8,BlockedShot,Manchester City,h,Kevin De Bruyne,0,0,0,0,,0,0
296,18214,0.91,0.595999984741211,0.3483918607234955,8,SavedShot,Manchester City,h,Phil Foden,0,0,0,0,,0,0
297,18214,0.85,0.4929999923706055,0.014141738414764404,9,BlockedShot,Manchester City,h,Rúben Dias,0,0,0,0,,0,0
298,18214,0.8980000305175782,0.5509999847412109,0.41682296991348267,18,Goal,Manchester City,h,Ilkay Gündogan,0,0,1,0,,0,0
310,18214,0.825,0.5790000152587891,0.042054176330566406,21,SavedShot,Bournemouth,a,Ben Pearson,0,0,0,0,,1,0
299,18214,0.7930000305175782,0.40700000762939453,0.039589326828718185,27,MissedShots,Manchester City,h,Rodri,0,0,0,0,,0,0
300,18214,0.8680000305175781,0.355,0.08257029205560684,30,Goal,Manchester City,h,Kevin De Bruyne,0,0,1,0,,0,0
301,18214,0.9109999847412109,0.5879999923706055,0.15662607550621033,36,Goal,Manchester City,h,Phil Foden,0,0,1,0,,1,0
311,18214,0.8480000305175781,0.47200000762939454,0.055142875760793686,36,BlockedShot,Bournemouth,a,Adam Smith,0,0,0,0,,1,0
302,18214,0.9330000305175781,0.7069999694824218,0.08454617857933044,44,SavedShot,Manchester City,h,Erling Haaland,0,0,0,0,,0,0
303,18214,0.9259999847412109,0.28700000762939454,0.07624384015798569,54,SavedShot,Manchester City,h,Kevin De Bruyne,0,0,0,0,,0,0
304,18214,0.7830000305175782,0.34700000762939454,0.025720804929733276,55,BlockedShot,Manchester City,h,Riyad Mahrez,0,0,0,0,,0,0
305,18214,0.81,0.63,0.045457545667886734,57,MissedShots,Manchester City,h,Kevin De Bruyne,0,0,0,0,,0,0
306,18214,0.7780000305175782,0.43400001525878906,0.03212718665599823,59,MissedShots,Manchester City,h,Ilkay Gündogan,0,0,0,0,,0,0
307,18214,0.755,0.3370000076293945,0.022680599242448807,60,SavedShot,Manchester City,h,Riyad Mahrez,0,0,0,0,,0,0
308,18214,0.7859999847412109,0.6809999847412109,0.020863592624664307,61,BlockedShot,Manchester City,h,João Cancelo,0,0,0,0,,0,0
309,18214,0.905,0.575,0.13663549721240997,72,MissedShots,Manchester City,h,Erling Haaland,0,0,0,0,,0,0
312,18214,0.04400000095367432,0.4570000076293945,0,78,OwnGoal,Bournemouth,a,Jefferson Lerma,0,0,1,0,,0,0
313,18214,0.78,0.3679999923706055,0.02674887701869011,81,MissedShots,Bournemouth,a,Junior Stanislas,0,0,0,0,,1,0
328,18215,0.95,0.62,0.10923817753791809,11,BlockedShot,Leeds,a,Patrick Bamford,0,0,0,0,,0,0
329,18215,0.9619999694824218,0.6140000152587891,0.11333093047142029,16,MissedShots,Leeds,a,Patrick Bamford,0,0,0,0,,0,0
314,18215,0.8880000305175781,0.4540000152587891,0.08985630422830582,17,BlockedShot,Southampton,h,Stuart Armstrong,0,0,0,0,,0,0
315,18215,0.88,0.75,0.030822468921542168,19,MissedShots,Southampton,h,Mohamed Elyounoussi,0,0,0,0,,0,0
316,18215,0.78,0.674000015258789,0.011730432510375977,19,MissedShots,Southampton,h,Che Adams,0,0,0,0,,0,0
317,18215,0.874000015258789,0.43900001525878907,0.019725050777196884,19,MissedShots,Southampton,h,Mohamed Elyounoussi,0,0,0,0,,0,0
318,18215,0.7569999694824219,0.539000015258789,0.05100942775607109,26,MissedShots,Southampton,h,Armel Bella Kotchap,0,0,0,0,,0,0
330,18215,0.9369999694824219,0.6890000152587891,0.05866110324859619,33,SavedShot,Leeds,a,Daniel James,0,0,0,0,,0,0
331,18215,0.9569999694824218,0.5929999923706055,0.19348464906215668,34,SavedShot,Leeds,a,Rasmus Kristensen,0,0,0,0,,0,0
332,18215,0.8619999694824219,0.5420000076293945,0.03867680951952934,45,BlockedShot,Leeds,a,Brenden Aaronson,0,0,0,0,,0,0
333,18215,0.9690000152587891,0.5670000076293945,0.4382936358451843,45,Goal,Leeds,a,Rodrigo,0,0,0,1,,0,0
319,18215,0.89,0.5479999923706055,0.05424049496650696,46,MissedShots,Southampton,h,Jan Bednarek,0,0,0,0,,0,1
320,18215,0.745999984741211,0.35,0.01800742745399475,46,MissedShots,Southampton,h,Stuart Armstrong,0,0,0,0,,0,0
334,18215,0.7519999694824219,0.53,0.022587526589632034,46,MissedShots,Leeds,a,Brenden Aaronson,0,0,0,0,,0,0
335,18215,0.9630000305175781,0.6619999694824219,0.011147206649184227,56,MissedShots,Leeds,a,Rodrigo,0,0,0,0,,0,0
336,18215,0.845,0.35,0.0656106099486351,59,BlockedShot,Leeds,a,Rodrigo,0,0,0,0,,0,0
337,18215,0.9169999694824219,0.43400001525878906,0.04044965282082558,59,BlockedShot,Leeds,a,Pascal Struijk,0,0,0,0,,0,0
338,18215,0.9930000305175781,0.5279999923706055,0.8039353489875793,59,Goal,Leeds,a,Rodrigo,0,0,0,1,,0,0
321,18215,0.8980000305175782,0.620999984741211,0.016461646184325218,61,SavedShot,Southampton,h,Joe Ayodele-Aribo,0,0,0,0,,0,1
322,18215,0.879000015258789,0.48700000762939455,0.0573771633207798,65,BlockedShot,Southampton,h,Joe Ayodele-Aribo,0,0,0,0,,0,0
323,18215,0.879000015258789,0.26799999237060546,0.03059510327875614,66,BlockedShot,Southampton,h,Kyle Walker-Peters,0,0,0,0,,0,0
324,18215,0.9319999694824219,0.47900001525878905,0.7026887536048889,71,Goal,Southampton,h,Joe Ayodele-Aribo,0,0,1,0,,0,0
325,18215,0.970999984741211,0.36,0.278778076171875,80,Goal,Southampton,h,Kyle Walker-Peters,0,0,1,0,,1,0
326,18215,0.705,0.6469999694824219,0.034206777811050415,86,MissedShots,Southampton,h,James Ward-Prowse,0,0,0,0,,1,0
327,18215,0.740999984741211,0.3039999961853027,0.013560584746301174,89,SavedShot,Southampton,h,Sékou Mara,0,0,0,0,,0,0
339,18215,0.9080000305175782,0.6359999847412109,0.09678436070680618,93,SavedShot,Leeds,a,Rodrigo,0,0,0,0,,0,0
340,18215,0.7919999694824219,0.49900001525878906,0.03725472837686539,95,MissedShots,Leeds,a,Diego Llorente,0,0,0,0,,0,0
341,18216,0.9330000305175781,0.6830000305175781,0.08687058091163635,3,SavedShot,Wolverhampton Wanderers,h,Hee-Chan Hwang,0,0,0,0,,0,0
342,18216,0.745,0.5940000152587891,0.017503008246421814,10,MissedShots,Wolverhampton Wanderers,h,Hee-Chan Hwang,0,0,0,0,,0,0
348,18216,0.86,0.48200000762939454,0.07195744663476944,14,MissedShots,Fulham,a,Aleksandar Mitrovic,0,0,0,0,,0,0
349,18216,0.8869999694824219,0.4379999923706055,0.028794240206480026,20,BlockedShot,Fulham,a,Bobby Reid,0,0,0,0,,0,0
350,18216,0.985999984741211,0.4159999847412109,0.020519312471151352,20,MissedShots,Fulham,a,Aleksandar Mitrovic,0,0,0,0,,0,0
343,18216,0.93,0.395,0.376827597618103,30,MissedShots,Wolverhampton Wanderers,h,Daniel Podence,0,0,0,0,,0,0
351,18216,0.705999984741211,0.5940000152587891,0.014222600497305393,32,MissedShots,Fulham,a,Antonee Robinson,0,0,0,0,,0,0
344,18216,0.715,0.47,0.043721914291381836,34,MissedShots,Wolverhampton Wanderers,h,Rúben Neves,0,0,0,0,,0,0
345,18216,0.745999984741211,0.5029999923706054,0.01663261279463768,44,MissedShots,Wolverhampton Wanderers,h,Rúben Neves,0,0,0,0,,0,0
346,18216,0.9419999694824219,0.45,0.41953930258750916,52,MissedShots,Wolverhampton Wanderers,h,Morgan Gibbs-White,0,0,0,0,,0,0
352,18216,0.8440000152587891,0.7180000305175781,0.0214387197047472,52,MissedShots,Fulham,a,Neeskens Kebano,0,0,0,0,,0,0
347,18216,0.9109999847412109,0.23899999618530274,0.014280008152127266,67,BlockedShot,Wolverhampton Wanderers,h,Jonny,0,0,0,0,,0,0
353,18216,0.8690000152587891,0.735999984741211,0.023516220971941948,68,SavedShot,Fulham,a,Neeskens Kebano,0,0,0,0,,0,0
354,18216,0.885,0.5,0.7611688375473022,80,SavedShot,Fulham,a,Aleksandar Mitrovic,0,0,0,0,,0,0
355,18216,0.8969999694824219,0.45799999237060546,0.05009729787707329,87,MissedShots,Fulham,a,Aleksandar Mitrovic,0,0,0,0,,0,0
356,18216,0.97,0.539000015258789,0.10150488466024399,87,SavedShot,Fulham,a,Bobby Reid,0,0,0,0,,0,0
377,18217,0.9159999847412109,0.41700000762939454,0.42319050431251526,3,SavedShot,Leicester,a,Wesley Fofana,0,0,0,0,,0,0
357,18217,0.9719999694824218,0.605,0.02141408436000347,9,MissedShots,Arsenal,h,Gabriel Jesus,0,0,0,0,,0,0
358,18217,0.93,0.44299999237060544,0.057153090834617615,15,MissedShots,Arsenal,h,Gabriel,0,0,0,0,,0,0
359,18217,0.9669999694824218,0.6270000076293946,0.1321178823709488,19,ShotOnPost,Arsenal,h,Granit Xhaka,0,0,0,0,,0,0
360,18217,0.87,0.6459999847412109,0.04878024384379387,19,MissedShots,Arsenal,h,Oleksandr Zinchenko,0,0,0,0,,0,0
361,18217,0.904000015258789,0.6819999694824219,0.07101789116859436,22,Goal,Arsenal,h,Gabriel Jesus,0,0,1,0,,0,0
362,18217,0.94,0.44099998474121094,0.07405861467123032,33,MissedShots,Arsenal,h,Gabriel Jesus,0,0,0,0,,1,0
363,18217,0.7809999847412109,0.43400001525878906,0.0459488183259964,33,BlockedShot,Arsenal,h,Martin Odegaard,0,0,0,0,,0,0
364,18217,0.98,0.4570000076293945,0.5561152100563049,34,Goal,Arsenal,h,Gabriel Jesus,0,0,1,0,,0,0
365,18217,0.7619999694824219,0.6859999847412109,0.020877836272120476,38,BlockedShot,Arsenal,h,Oleksandr Zinchenko,0,0,0,0,,1,0
366,18217,0.9230000305175782,0.645,0.45430275797843933,40,SavedShot,Arsenal,h,Gabriel Jesus,0,0,0,0,,0,0
367,18217,0.14300000190734863,0.44099998474121094,0,52,OwnGoal,Arsenal,h,William Saliba,0,0,0,1,,0,0
368,18217,0.9130000305175782,0.5359999847412109,0.4848460257053375,54,Goal,Arsenal,h,Granit Xhaka,0,0,1,0,,0,1
369,18217,0.6959999847412109,0.515,0.016552982851862907,56,MissedShots,Arsenal,h,Thomas Partey,0,0,0,0,,1,0
370,18217,0.88,0.34400001525878904,0.10172701627016068,70,MissedShots,Arsenal,h,Gabriel Jesus,0,0,0,0,,0,0
378,18217,0.855999984741211,0.44299999237060544,0.04041978716850281,70,MissedShots,Leicester,a,Kelechi Iheanacho,0,0,0,0,,0,0
379,18217,0.9119999694824219,0.6,0.07953464984893799,70,BlockedShot,Leicester,a,Patson Daka,0,0,0,0,,0,0
380,18217,0.97,0.3160000038146973,0.06324876099824905,73,Goal,Leicester,a,James Maddison,0,0,0,1,,0,0
371,18217,0.805,0.63,0.0464947447180748,74,Goal,Arsenal,h,Gabriel Martinelli,0,0,1,0,,0,1
381,18217,0.7859999847412109,0.605,0.021262526512145996,78,MissedShots,Leicester,a,Kiernan Dewsbury-Hall,0,0,0,0,,1,0
372,18217,0.9269999694824219,0.3129999923706055,0.07901386171579361,79,SavedShot,Arsenal,h,Bukayo Saka,0,0,0,0,,0,0
373,18217,0.9640000152587891,0.575999984741211,0.5771008133888245,79,MissedShots,Arsenal,h,Gabriel Jesus,0,0,0,0,,0,0
374,18217,0.94,0.5120000076293946,0.07073551416397095,85,BlockedShot,Arsenal,h,Thomas Partey,0,0,0,0,,0,0
375,18217,0.94,0.5120000076293946,0.14376017451286316,85,BlockedShot,Arsenal,h,Thomas Partey,0,0,0,0,,0,0
382,18217,0.8490000152587891,0.4,0.06623803079128265,86,MissedShots,Leicester,a,James Maddison,0,0,0,0,,0,0
376,18217,0.865,0.6680000305175782,0.07089275866746902,89,SavedShot,Arsenal,h,Eddie Nketiah,0,0,0,0,,0,0
396,18218,0.6990000152587891,0.24799999237060547,0.010449630208313465,3,SavedShot,Manchester United,a,Cristiano Ronaldo,0,0,0,0,,0,0
383,18218,0.7609999847412109,0.5179999923706055,0.018817445263266563,5,MissedShots,Brentford,h,Rico Henry,0,0,0,0,,0,0
384,18218,0.78,0.34599998474121096,0.024810394272208214,9,Goal,Brentford,h,Josh Dasilva,0,0,1,0,,0,0
397,18218,0.8119999694824219,0.375,0.03146349638700485,10,MissedShots,Manchester United,a,Bruno Fernandes,0,0,0,0,,1,0
385,18218,0.75,0.43,0.028472090139985085,13,BlockedShot,Brentford,h,Bryan Mbeumo,0,0,0,0,,0,0
386,18218,0.8040000152587891,0.485,0.13709110021591187,16,MissedShots,Brentford,h,Mathias Jensen,0,0,0,0,,0,0
387,18218,0.8669999694824219,0.51,0.10847622156143188,17,Goal,Brentford,h,Mathias Jensen,0,0,1,0,,0,0
398,18218,0.799000015258789,0.3189999961853027,0.01663256622850895,19,MissedShots,Manchester United,a,Cristiano Ronaldo,0,0,0,0,,1,0
399,18218,0.749000015258789,0.6359999847412109,0.016556410118937492,23,BlockedShot,Manchester United,a,Marcus Rashford,0,0,0,0,,0,0
400,18218,0.860999984741211,0.32599998474121095,0.06028669327497482,23,SavedShot,Manchester United,a,Diogo Dalot,0,0,0,0,,0,0
388,18218,0.9780000305175781,0.46099998474121096,0.5613027811050415,29,Goal,Brentford,h,Ben Mee,0,0,1,0,,0,0
389,18218,0.8640000152587891,0.4879999923706055,0.3069755434989929,34,Goal,Brentford,h,Bryan Mbeumo,0,0,1,0,,1,0
401,18218,0.9319999694824219,0.6809999847412109,0.074321448802948,40,BlockedShot,Manchester United,a,Marcus Rashford,0,0,0,0,,1,0
402,18218,0.845,0.62,0.04245290160179138,42,BlockedShot,Manchester United,a,Bruno Fernandes,0,0,0,0,,0,0
403,18218,0.735999984741211,0.49900001525878906,0.01832018420100212,43,MissedShots,Manchester United,a,Bruno Fernandes,0,0,0,0,,0,0
390,18218,0.95,0.2620000076293945,0.04249813035130501,49,SavedShot,Brentford,h,Aaron Hickey,0,0,0,0,,0,0
391,18218,0.9,0.24399999618530274,0.015745660290122032,49,MissedShots,Brentford,h,Ivan Toney,0,0,0,0,,0,0
404,18218,0.889000015258789,0.5179999923706055,0.03524795174598694,50,MissedShots,Manchester United,a,Cristiano Ronaldo,0,0,0,0,,0,0
405,18218,0.8930000305175781,0.48,0.045573338866233826,51,MissedShots,Manchester United,a,Cristiano Ronaldo,0,0,0,0,,0,0
406,18218,0.759000015258789,0.674000015258789,0.014477662742137909,53,BlockedShot,Manchester United,a,Tyrell Malacia,0,0,0,0,,0,0
407,18218,0.915,0.5479999923706055,0.08567605167627335,66,SavedShot,Manchester United,a,Christian Eriksen,0,0,0,0,,0,0
408,18218,0.795,0.5579999923706055,0.047743815928697586,72,MissedShots,Manchester United,a,Cristiano Ronaldo,0,0,0,0,,0,0
392,18218,0.8019999694824219,0.40599998474121096,0.041944343596696854,79,SavedShot,Brentford,h,Rico Henry,0,0,0,0,,0,0
409,18218,0.9319999694824219,0.5579999923706055,0.373412549495697,80,MissedShots,Manchester United,a,Christian Eriksen,0,0,0,0,,0,0
393,18218,0.789000015258789,0.5479999923706055,0.025129789486527443,84,BlockedShot,Brentford,h,Rico Henry,0,0,0,0,,0,0
394,18218,0.955999984741211,0.3820000076293945,0.04760807752609253,84,BlockedShot,Brentford,h,Vitaly Janelt,0,0,0,0,,0,0
395,18218,0.8530000305175781,0.28299999237060547,0.02898045815527439,84,SavedShot,Brentford,h,Yoane Wissa,0,0,0,0,,0,0
